Brand,Model Name,Model Image,Weight(g),Width(px),Height(px),ROM(MB),RAM(MB),Battery Capacity(mAh),Price(USD)
prestigio,Prestigio MultiPhone 4300 Duo,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-4300-duo.jpg,190.0,480,800,4000.0,512.0,1500.0,124.29999999999998
prestigio,Prestigio MultiPhone 4055 Duo,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-4055-duo.jpg,134.0,480,800,4000.0,512.0,2500.0,135.6
prestigio,Prestigio MultiPhone 4044 Duo,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-4044-duo.jpg,124.0,480,800,4000.0,512.0,1500.0,112.99999999999999
prestigio,Prestigio MultiPhone 4040 Duo,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-4040-duo.jpg,180.0,480,800,4000.0,512.0,1500.0,112.99999999999999
prestigio,Prestigio MultiPhone 3540 Duo,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-3540-duo.jpg,130.0,320,480,4000.0,512.0,2000.0,90.39999999999999
prestigio,Prestigio Multipad 4 Quantum 10.1,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad4-101.jpg,612.0,800,1280,8000.0,1000.0,7000.0,248.59999999999997
prestigio,Prestigio Multipad 4 Quantum 9.7,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad4-97.jpg,621.0,1536,2048,8000.0,2000.0,8000.0,225.99999999999997
prestigio,Prestigio Multipad 4 Quantum 7.85,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad4.jpg,406.0,768,1024,8000.0,1000.0,4700.0,158.2
prestigio,Prestigio MultiPad Note 8.0 3G,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-note-80-3g.jpg,450.0,768,1024,16000.0,1000.0,6000.0,271.2
prestigio,Prestigio MultiPad 2 Pro Duo 8.0 3G,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-80-pro-duo-3g2.jpg,450.0,768,1024,16000.0,1000.0,5300.0,225.99999999999997
prestigio,Prestigio MultiPad 10.1 Ultimate 3G,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-101-ultimate.jpg,680.0,800,1280,16000.0,1000.0,6400.0,259.9
prestigio,Prestigio MultiPad 10.1 Ultimate,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-101-ultimate.jpg,660.0,800,1280,16000.0,1000.0,6400.0,214.7
prestigio,Prestigio MultiPad 7.0 Ultra Duo,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-70-ultra-duo.jpg,305.0,800,1280,8000.0,1000.0,4000.0,146.89999999999998
prestigio,Prestigio MultiPad 7.0 Prime Duo,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-70-prime-duo.jpg,305.0,600,1024,16000.0,1000.0,3200.0,124.29999999999998
prestigio,Prestigio MultiPad 8.0 Pro Duo,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-80-pro-duo.jpg,490.0,768,1024,8000.0,1000.0,4700.0,225.99999999999997
prestigio,Prestigio MultiPad 7.0 Ultra + New,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-70-ultra-plus-new.jpg,305.0,480,800,4000.0,512.0,3200.0,79.1
prestigio,Prestigio MultiPad 7.0 Ultra +,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-70-ultra-plus.jpg,305.0,480,800,8000.0,512.0,3200.0,79.1
prestigio,Prestigio MultiPad 7.0 Ultra,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-70-ultra.jpg,326.0,480,800,4000.0,512.0,3000.0,146.89999999999998
oppo,Oppo A55 5G,https://fdn2.gsmarena.com/vv/bigpic/oppo-a55-5g.jpg,186.0,720,1600,128000.0,6000.0,5000.0,225.99999999999997
oppo,Oppo A93 5G,https://fdn2.gsmarena.com/vv/bigpic/oppo-a93-5g.jpg,175.0,1080,2400,256000.0,8000.0,5000.0,293.79999999999995
oppo,Oppo A15s,https://fdn2.gsmarena.com/vv/bigpic/oppo-a15s.jpg,177.0,720,1600,64000.0,4000.0,4230.0,146.89999999999998
oppo,Oppo Reno5 4G,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno-5-4g.jpg,171.0,1080,2400,128000.0,8000.0,4310.0,350.29999999999995
oppo,Oppo Reno5 Pro+ 5G,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno5-pro-plus-5g.jpg,184.0,1080,2400,128000.0,8000.0,4500.0,565.0
oppo,Oppo A53 5G,https://fdn2.gsmarena.com/vv/bigpic/oppo-a53-5g.jpg,175.0,1080,2400,128000.0,4000.0,4040.0,180.79999999999998
oppo,Oppo Reno5 Pro 5G,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno5-pro-5g-.jpg,173.0,1080,2400,128000.0,8000.0,4350.0,463.29999999999995
oppo,Oppo Reno5 5G,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno5-5g.jpg,172.0,1080,2400,128000.0,8000.0,4300.0,384.2
oppo,Oppo Reno4 F,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno-4f.jpg,164.0,1080,2400,128000.0,8000.0,4000.0,282.5
oppo,Oppo A93,https://fdn2.gsmarena.com/vv/bigpic/oppo-a93-.jpg,164.0,1080,2400,128000.0,8000.0,4000.0,316.4
oppo,Oppo Reno4 Lite,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno4-lite.jpg,164.0,1080,2400,128000.0,8000.0,4015.0,418.09999999999997
oppo,Oppo A33 (2020),https://fdn2.gsmarena.com/vv/bigpic/oppo-a32.jpg,186.0,720,1600,32000.0,3000.0,5000.0,146.89999999999998
oppo,Oppo Reno4 SE,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno4-se-.jpg,169.0,1080,2400,128000.0,8000.0,4300.0,361.59999999999997
oppo,Oppo A32,https://fdn2.gsmarena.com/vv/bigpic/oppo-a32.jpg,186.0,720,1600,128000.0,4000.0,5000.0,169.49999999999997
oppo,Oppo K7x,https://fdn2.gsmarena.com/vv/bigpic/oppo-k7x.jpg,194.0,1080,2400,128000.0,6000.0,5000.0,214.7
oppo,Oppo A72 5G,https://fdn2.gsmarena.com/vv/bigpic/oppo-a72-5g.jpg,175.0,1080,2400,128000.0,4000.0,4040.0,259.9
oppo,Oppo A12s,https://fdn2.gsmarena.com/vv/bigpic/oppo-a11k.jpg,165.0,720,1520,32000.0,3000.0,4230.0,135.6
oppo,Oppo A92,https://fdn2.gsmarena.com/vv/bigpic/oppo-a92-.jpg,192.0,1080,2400,128000.0,6000.0,5000.0,282.5
oppo,Oppo A92s,https://fdn2.gsmarena.com/vv/bigpic/oppo-a92s.jpg,184.0,1080,2400,128000.0,6000.0,4000.0,327.7
oppo,Oppo A11k,https://fdn2.gsmarena.com/vv/bigpic/oppo-a11k.jpg,165.0,720,1520,32000.0,2000.0,4230.0,112.99999999999999
oppo,Oppo K7 5G,https://fdn2.gsmarena.com/vv/bigpic/oppo-k7-5g.jpg,180.0,1080,2400,128000.0,8000.0,4025.0,271.2
oppo,Oppo Ace2,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno-ace2-new.jpg,186.0,1080,2400,128000.0,8000.0,4000.0,587.5999999999999
oppo,Oppo A12e,https://fdn2.gsmarena.com/vv/bigpic/oppo-a12e.jpg,168.0,720,1520,64000.0,3000.0,4230.0,135.6
oppo,Oppo Reno3,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno3-lte-r.jpg,170.0,1080,2400,128000.0,8000.0,4025.0,497.19999999999993
oppo,Oppo Reno3 Youth,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno3-vitality-edition-pclm50.jpg,180.0,1080,2400,128000.0,8000.0,4025.0,451.99999999999994
oppo,Oppo Reno3 5G,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno3-.jpg,181.0,1080,2400,128000.0,8000.0,4025.0,497.19999999999993
oppo,Oppo A8,https://fdn2.gsmarena.com/vv/bigpic/oppo-a8-.jpg,180.0,720,1600,128000.0,4000.0,4230.0,169.49999999999997
oppo,Oppo A11,https://fdn2.gsmarena.com/vv/bigpic/oppo-a5-2020.jpg,195.0,720,1600,64000.0,4000.0,5000.0,225.99999999999997
oppo,Oppo K5,https://fdn2.gsmarena.com/vv/bigpic/oppo-k5.jpg,182.0,1080,2340,128000.0,6000.0,4000.0,271.2
oppo,Oppo Reno Ace,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno-ace.jpg,200.0,1080,2400,128000.0,8000.0,4000.0,429.4
oppo,Oppo Reno A,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno-a.jpg,169.5,1080,2340,128000.0,6000.0,3600.0,316.4
oppo,Oppo Reno Z,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno-z.jpg,186.0,1080,2340,128000.0,4000.0,4035.0,372.9
oppo,Oppo K3,https://fdn2.gsmarena.com/vv/bigpic/oppo-k3.jpg,191.0,1080,2340,64000.0,6000.0,3765.0,237.29999999999998
oppo,Oppo A9x,https://fdn2.gsmarena.com/vv/bigpic/oppo-a9.jpg,190.0,1080,2340,128000.0,6000.0,4020.0,293.79999999999995
oppo,Oppo A9,https://fdn2.gsmarena.com/vv/bigpic/oppo-a9.jpg,190.0,1080,2340,128000.0,4000.0,4020.0,305.09999999999997
oppo,Oppo Reno 5G,https://fdn2.gsmarena.com/vv/bigpic/oppo-reno-10x-zoom.jpg,215.0,1080,2340,256000.0,8000.0,4065.0,994.3999999999999
oppo,Oppo A1k,https://fdn2.gsmarena.com/vv/bigpic/oppo-a1k.jpg,170.0,720,1560,32000.0,2000.0,4000.0,112.99999999999999
oppo,Oppo A7n,https://fdn2.gsmarena.com/vv/bigpic/oppo-a7n.jpg,170.0,720,1520,64000.0,4000.0,4230.0,225.99999999999997
oppo,Oppo A7,https://fdn2.gsmarena.com/vv/bigpic/oppo-a7.jpg,168.0,720,1520,32000.0,3000.0,4230.0,305.09999999999997
oppo,Oppo R15x,https://fdn2.gsmarena.com/vv/bigpic/oppo-r15x.jpg,156.0,1080,2340,128000.0,6000.0,3600.0,395.49999999999994
oppo,Oppo RX17 Neo,https://fdn2.gsmarena.com/vv/bigpic/oppo-k1-.jpg,156.0,1080,2340,128000.0,4000.0,3600.0,372.9
oppo,Oppo K1,https://fdn2.gsmarena.com/vv/bigpic/oppo-k1-.jpg,156.0,1080,2340,64000.0,4000.0,3600.0,237.29999999999998
oppo,Oppo A7x,https://fdn2.gsmarena.com/vv/bigpic/oppo-a7x-.jpg,169.0,1080,2340,64000.0,4000.0,3500.0,305.09999999999997
oppo,Oppo RX17 Pro,https://fdn2.gsmarena.com/vv/bigpic/oppo-r17-pro.jpg,183.0,1080,2340,128000.0,6000.0,3700.0,677.9999999999999
oppo,Oppo R17,https://fdn2.gsmarena.com/vv/bigpic/oppo-r17-.jpg,182.0,1080,2340,128000.0,6000.0,3500.0,519.8
oppo,Oppo A5 (AX5),https://fdn2.gsmarena.com/vv/bigpic/oppo-a5.jpg,168.0,720,1520,32000.0,3000.0,4230.0,259.9
oppo,Oppo Find X Lamborghini,https://fdn2.gsmarena.com/vv/bigpic/oppo-find-x-lamborgini-edition.jpg,186.0,1080,2340,512000.0,8000.0,3400.0,1525.4999999999998
oppo,Oppo F7 Youth,https://fdn2.gsmarena.com/vv/bigpic/oppo-f7-yough-5.jpg,155.0,1080,2160,64000.0,4000.0,3410.0,282.5
oppo,Oppo A3,https://fdn2.gsmarena.com/vv/bigpic/oppo-a3.jpg,159.0,1080,2280,128000.0,4000.0,3400.0,372.9
oppo,Oppo F7,https://fdn2.gsmarena.com/vv/bigpic/oppo-f7-.jpg,158.0,1080,2280,64000.0,4000.0,3400.0,305.09999999999997
oppo,Oppo R15 Pro,https://fdn2.gsmarena.com/vv/bigpic/oppo-r15-dme.jpg,180.0,1080,2280,128000.0,6000.0,3430.0,576.3
oppo,Oppo R15,https://fdn2.gsmarena.com/vv/bigpic/oppo-r15-.jpg,175.0,1080,2280,128000.0,4000.0,3450.0,519.8
oppo,Oppo A1,https://fdn2.gsmarena.com/vv/bigpic/oppo-a1.jpg,143.0,720,1440,32000.0,3000.0,3180.0,169.49999999999997
oppo,Oppo A71 (2018),https://fdn2.gsmarena.com/vv/bigpic/oppo-a71-2018.jpg,137.0,720,1280,16000.0,2000.0,3000.0,146.89999999999998
oppo,Oppo A83,https://fdn2.gsmarena.com/vv/bigpic/oppo-a83.jpg,143.0,720,1440,16000.0,2000.0,3180.0,225.99999999999997
oppo,Oppo F5 Youth,https://fdn2.gsmarena.com/vv/bigpic/oppo-f5-youth-a73-new.jpg,152.0,1080,2160,32000.0,3000.0,3200.0,316.4
oppo,Oppo R11s Plus,https://fdn2.gsmarena.com/vv/bigpic/oppo-r11s-plus.jpg,182.0,1080,2160,64000.0,6000.0,4000.0,655.4
oppo,Oppo F5,https://fdn2.gsmarena.com/vv/bigpic/oppo-f5-youth-a73-new.jpg,152.0,1080,2160,32000.0,4000.0,3200.0,361.59999999999997
oppo,Oppo R11s,https://fdn2.gsmarena.com/vv/bigpic/oppo-r11s-r.jpg,153.0,1080,2160,64000.0,4000.0,3200.0,508.49999999999994
oppo,Oppo A71,https://fdn2.gsmarena.com/vv/bigpic/oppo-a71-.jpg,137.0,720,1280,16000.0,3000.0,3000.0,203.39999999999998
oppo,Oppo A77,https://fdn2.gsmarena.com/vv/bigpic/oppo-a77-sn.jpg,148.0,1080,1920,64000.0,4000.0,3200.0,316.4
oppo,Oppo R11 Plus,https://fdn2.gsmarena.com/vv/bigpic/oppo-r11.jpg,188.0,1080,1920,64000.0,6000.0,4000.0,565.0
oppo,Oppo R11,https://fdn2.gsmarena.com/vv/bigpic/oppo-r11.jpg,150.0,1080,1920,64000.0,4000.0,3000.0,451.99999999999994
oppo,Oppo A77 (Mediatek),https://fdn2.gsmarena.com/vv/bigpic/oppo-a77-.jpg,153.0,1080,1920,64000.0,4000.0,3200.0,350.29999999999995
oppo,Oppo A39,https://fdn2.gsmarena.com/vv/bigpic/oppo-a39.jpg,147.0,720,1280,32000.0,3000.0,2900.0,169.49999999999997
oppo,Oppo F3,https://fdn2.gsmarena.com/vv/bigpic/oppo-f3-plus.jpg,153.0,1080,1920,64000.0,4000.0,3200.0,293.79999999999995
oppo,Oppo F3 Plus,https://fdn2.gsmarena.com/vv/bigpic/oppo-f3-plus.jpg,185.0,1080,1920,64000.0,4000.0,4000.0,542.4
oppo,Oppo A57,https://fdn2.gsmarena.com/vv/bigpic/oppo-a57.jpg,147.0,720,1280,32000.0,3000.0,2900.0,225.99999999999997
oppo,Oppo F1s,https://fdn2.gsmarena.com/vv/bigpic/oppo-f1s.jpg,160.0,720,1280,32000.0,3000.0,3075.0,169.49999999999997
oppo,Oppo R9s Plus,https://fdn2.gsmarena.com/vv/bigpic/oppo-r9s-.jpg,185.0,1080,1920,64000.0,6000.0,4000.0,644.0999999999999
oppo,Oppo R9s,https://fdn2.gsmarena.com/vv/bigpic/oppo-r9s-.jpg,145.0,1080,1920,64000.0,4000.0,3010.0,508.49999999999994
oppo,Oppo A37,https://fdn2.gsmarena.com/vv/bigpic/oppo-a37.jpg,136.0,720,1280,16000.0,2000.0,2630.0,248.59999999999997
oppo,Oppo A59,https://fdn2.gsmarena.com/vv/bigpic/oppo-a59.jpg,160.0,720,1280,32000.0,3000.0,3075.0,327.7
oppo,Oppo R9 Plus,https://fdn2.gsmarena.com/vv/bigpic/oppo-r9.jpg,185.0,1080,1920,64000.0,4000.0,4120.0,621.4999999999999
oppo,Oppo F1 Plus,https://fdn2.gsmarena.com/vv/bigpic/oppo-f1-plus.jpg,145.0,1080,1920,64000.0,4000.0,2850.0,395.49999999999994
oppo,Oppo F1,https://fdn2.gsmarena.com/vv/bigpic/oppo-f1.jpg,134.0,720,1280,16000.0,3000.0,2500.0,259.9
oppo,Oppo A53 (2015),https://fdn2.gsmarena.com/vv/bigpic/oppo-a53.jpg,165.0,720,1280,16000.0,2000.0,3075.0,225.99999999999997
oppo,Oppo A33 (2015),https://fdn2.gsmarena.com/vv/bigpic/oppo-a33.jpg,146.0,540,960,16000.0,2000.0,2400.0,271.2
oppo,Oppo Neo 7,https://fdn2.gsmarena.com/vv/bigpic/oppo-neo-7.jpg,141.0,540,960,16000.0,1000.0,2420.0,158.2
oppo,Oppo R7s,https://fdn2.gsmarena.com/vv/bigpic/oppo-r7s.jpg,155.0,1080,1920,32000.0,4000.0,3070.0,293.79999999999995
oppo,Oppo R7 lite,https://fdn2.gsmarena.com/vv/bigpic/oppo-r7-new.jpg,147.0,720,1280,16000.0,2000.0,2320.0,282.5
oppo,Oppo R5s,https://fdn2.gsmarena.com/vv/bigpic/oppo-r5s.jpg,155.0,1080,1920,32000.0,3000.0,2000.0,225.99999999999997
oppo,Oppo Mirror 5,https://fdn2.gsmarena.com/vv/bigpic/oppo-mirror-5s.jpg,160.0,540,960,16000.0,2000.0,2420.0,248.59999999999997
oppo,Oppo Joy 3,https://fdn2.gsmarena.com/vv/bigpic/oppo-joy3.jpg,135.0,480,854,4000.0,1000.0,2000.0,146.89999999999998
oppo,Oppo R7 Plus,https://fdn2.gsmarena.com/vv/bigpic/oppo-r7-plus.jpg,192.0,1080,1920,32000.0,3000.0,4100.0,485.9
oppo,Oppo R7,https://fdn2.gsmarena.com/vv/bigpic/oppo-r7-new.jpg,147.0,1080,1920,16000.0,3000.0,2320.0,406.79999999999995
oppo,Oppo Neo 5 (2015),https://fdn2.gsmarena.com/vv/bigpic/oppo-neo-5s.jpg,135.0,480,854,8000.0,1000.0,2000.0,79.1
oppo,Oppo Neo 5s,https://fdn2.gsmarena.com/vv/bigpic/oppo-neo-5s.jpg,135.0,480,854,8000.0,1000.0,2000.0,180.79999999999998
oppo,Oppo Joy Plus,https://fdn2.gsmarena.com/vv/bigpic/oppo-joy-plus.jpg,125.0,480,800,4000.0,1000.0,1700.0,112.99999999999999
oppo,Oppo Mirror 3,https://fdn2.gsmarena.com/vv/bigpic/oppo-mirror-3.jpg,130.0,720,1280,8000.0,1000.0,2000.0,305.09999999999997
oppo,Oppo A31 (2015),https://fdn2.gsmarena.com/vv/bigpic/oppo-a31.jpg,135.0,480,854,8000.0,1000.0,2000.0,169.49999999999997
oppo,Oppo R1x,https://fdn2.gsmarena.com/vv/bigpic/oppo-r1c-new.jpg,130.0,720,1280,16000.0,2000.0,2420.0,384.2
oppo,Oppo R5,https://fdn2.gsmarena.com/vv/bigpic/oppo-r5-new1.jpg,155.0,1080,1920,16000.0,2000.0,2000.0,451.99999999999994
oppo,Oppo N3,https://fdn2.gsmarena.com/vv/bigpic/oppo-n3-new1.jpg,192.0,1080,1920,32000.0,2000.0,3000.0,621.4999999999999
oppo,Oppo R1S,https://fdn2.gsmarena.com/vv/bigpic/oppo-r1s.jpg,140.0,720,1280,16000.0,1000.0,2410.0,327.7
oppo,Oppo Neo 3,https://fdn2.gsmarena.com/vv/bigpic/oppo-neo3.jpg,128.0,480,854,4000.0,1000.0,1900.0,146.89999999999998
oppo,Oppo Find 5 Mini,https://fdn2.gsmarena.com/vv/bigpic/oppo-find-5-mini.jpg,128.0,540,960,4000.0,1000.0,2000.0,271.2
oppo,Oppo R2001 Yoyo,https://fdn2.gsmarena.com/vv/bigpic/oppo-yoyo.jpg,145.0,540,960,4000.0,1000.0,1900.0,225.99999999999997
oppo,Oppo R1001 Joy,https://fdn2.gsmarena.com/vv/bigpic/oppo-joy.jpg,125.0,480,800,4000.0,512.0,1700.0,112.99999999999999
oppo,Oppo Neo 5,https://fdn2.gsmarena.com/vv/bigpic/oppo-neo-5.jpg,132.5,480,854,4000.0,1000.0,1900.0,158.2
oppo,Oppo R3,https://fdn2.gsmarena.com/vv/bigpic/oppo-r3.jpg,140.0,720,1280,8000.0,1000.0,2410.0,305.09999999999997
oppo,Oppo N1 mini,https://fdn2.gsmarena.com/vv/bigpic/oppo-n1-mini1.jpg,150.0,720,1280,16000.0,2000.0,2140.0,372.9
oppo,Oppo Find 7,https://fdn2.gsmarena.com/vv/bigpic/oppo-find-7-new.jpg,171.0,1440,2560,32000.0,3000.0,3000.0,497.19999999999993
oppo,Oppo Find 7a,https://fdn2.gsmarena.com/vv/bigpic/oppo-find-7-new.jpg,170.0,1080,1920,16000.0,2000.0,2800.0,418.09999999999997
oppo,Oppo Neo,https://fdn2.gsmarena.com/vv/bigpic/oppo-neo.jpg,130.0,480,800,4000.0,512.0,1900.0,180.79999999999998
oppo,Oppo R1 R829T,https://fdn2.gsmarena.com/vv/bigpic/Oppo-R1-R829T.jpg,140.0,720,1280,16000.0,1000.0,2410.0,338.99999999999994
oppo,Oppo N1,https://fdn2.gsmarena.com/vv/bigpic/oppo-n1.jpg,213.0,1080,1920,16000.0,2000.0,3610.0,485.9
oppo,Oppo R819,https://fdn2.gsmarena.com/vv/bigpic/oppo-r819.jpg,110.0,720,1280,16000.0,1000.0,2000.0,282.5
oppo,Oppo Find 5,https://fdn2.gsmarena.com/vv/bigpic/oppo-find-5.jpg,165.0,1080,1920,16000.0,2000.0,2500.0,610.1999999999999
oppo,Oppo U705T Ulike 2,https://fdn2.gsmarena.com/vv/bigpic/oppo-u705t.jpg,113.0,540,960,16000.0,1000.0,2020.0,316.4
oppo,Oppo R601,https://fdn2.gsmarena.com/vv/bigpic/oppo-r601.jpg,102.5,320,480,4000.0,512.0,1100.0,361.59999999999997
oppo,Oppo R811 Real,https://fdn2.gsmarena.com/vv/bigpic/oppo-r811-real.jpg,119.0,320,480,4000.0,512.0,1520.0,169.49999999999997
oppo,Oppo T29,https://fdn2.gsmarena.com/vv/bigpic/oppo-t29.jpg,160.0,540,960,4000.0,1000.0,3150.0,112.99999999999999
oppo,Oppo R817 Real,https://fdn2.gsmarena.com/vv/bigpic/oppo-r817-real.jpg,125.0,480,800,4000.0,1000.0,1710.0,112.99999999999999
oppo,Oppo R815T Clover,https://fdn2.gsmarena.com/vv/bigpic/oppo-r815t.jpg,141.5,480,800,4000.0,1000.0,1700.0,112.99999999999999
oppo,Oppo Find,https://fdn2.gsmarena.com/vv/bigpic/oppo-finder.jpg,125.0,480,800,16000.0,1000.0,1500.0,112.99999999999999
oppo,Oppo U701 Ulike,https://fdn2.gsmarena.com/vv/bigpic/oppo-u701-ulike.jpg,130.0,480,800,4000.0,512.0,1710.0,90.39999999999999
haier,Haier L7,https://fdn2.gsmarena.com/vv/bigpic/haier-l7.jpg,160.0,1080,1920,32000.0,3000.0,3000.0,135.6
honor,Honor V40 5G,https://fdn2.gsmarena.com/vv/bigpic/honor-v40-5g.jpg,189.0,1236,2676,128000.0,8000.0,4000.0,519.8
honor,Honor 10X Lite,https://fdn2.gsmarena.com/vv/bigpic/honor-10x-lite.jpg,206.0,1080,2400,128000.0,4000.0,5000.0,259.9
honor,Honor 30i,https://fdn2.gsmarena.com/vv/bigpic/honor-30i.jpg,171.5,1080,2400,128000.0,4000.0,4000.0,225.99999999999997
honor,Honor X10 Max 5G,https://fdn2.gsmarena.com/vv/bigpic/honor-x10-max.jpg,232.0,1080,2280,64000.0,6000.0,5000.0,271.2
honor,Honor 30 Youth,https://fdn2.gsmarena.com/vv/bigpic/honor-30-lite.jpg,192.0,1080,2400,64000.0,6000.0,4000.0,248.59999999999997
honor,Honor 8S 2020,https://fdn2.gsmarena.com/vv/bigpic/honor-8s-2020.jpg,146.0,720,1520,64000.0,3000.0,3020.0,124.29999999999998
honor,Honor Play4,https://fdn2.gsmarena.com/vv/bigpic/honor-play4.jpg,213.0,1080,2400,128000.0,8000.0,4300.0,282.5
honor,Honor Play4 Pro,https://fdn2.gsmarena.com/vv/bigpic/honor-play-4-pro.jpg,213.0,1080,2400,128000.0,8000.0,4200.0,406.79999999999995
honor,Honor X10 5G,https://fdn2.gsmarena.com/vv/bigpic/honor-x10-5g.jpg,203.0,1080,2400,64000.0,6000.0,4300.0,282.5
honor,Honor V6,https://fdn2.gsmarena.com/vv/bigpic/honor-v6.jpg,480.0,1200,2000,64000.0,6000.0,7250.0,316.4
honor,Honor 9A,https://fdn2.gsmarena.com/vv/bigpic/honor-9a.jpg,185.0,720,1600,64000.0,3000.0,5000.0,169.49999999999997
honor,Honor 9C,https://fdn2.gsmarena.com/vv/bigpic/honor-9c.jpg,176.0,720,1560,64000.0,4000.0,4000.0,180.79999999999998
honor,Honor 9S,https://fdn2.gsmarena.com/vv/bigpic/honor-9s.jpg,144.0,720,1440,32000.0,2000.0,3020.0,101.69999999999999
honor,Honor 20e,https://fdn2.gsmarena.com/vv/bigpic/honor-20e.jpg,164.0,1080,2340,64000.0,4000.0,3400.0,203.39999999999998
honor,Honor Play 4T Pro,https://fdn2.gsmarena.com/vv/bigpic/honor-play-4t-pro.jpg,165.0,1080,2400,128000.0,6000.0,4000.0,225.99999999999997
honor,Honor Play 4T,https://fdn2.gsmarena.com/vv/bigpic/honor-play-4t.jpg,176.0,720,1560,128000.0,6000.0,4000.0,180.79999999999998
honor,Honor 8A 2020,https://fdn2.gsmarena.com/vv/bigpic/honor-8a-2020-uk.jpg,150.0,720,1560,64000.0,3000.0,3020.0,169.49999999999997
honor,Honor 8A Prime,https://fdn2.gsmarena.com/vv/bigpic/honor-8a-prime.jpg,150.0,720,1560,64000.0,3000.0,3020.0,124.29999999999998
honor,Honor 30S,https://fdn2.gsmarena.com/vv/bigpic/honor-30s.jpg,190.0,1080,2400,128000.0,6000.0,4000.0,350.29999999999995
honor,Honor Play 9A,https://fdn2.gsmarena.com/vv/bigpic/honor-play-9a-r.jpg,185.0,720,1600,64000.0,4000.0,5000.0,135.6
honor,Honor V30 Pro,https://fdn2.gsmarena.com/vv/bigpic/honor-v30-pro.jpg,206.0,1080,2400,128000.0,8000.0,4100.0,565.0
honor,Honor V30,https://fdn2.gsmarena.com/vv/bigpic/honor-v30.jpg,213.0,1080,2400,128000.0,6000.0,4200.0,485.9
honor,Honor 20 lite (China),https://fdn2.gsmarena.com/vv/bigpic/honor-20-lite-youth.jpg,171.5,1080,2400,64000.0,4000.0,4000.0,248.59999999999997
honor,Honor Play 3e,https://fdn2.gsmarena.com/vv/bigpic/honor-play-3e.jpg,146.0,720,1520,32000.0,2000.0,3020.0,101.69999999999999
honor,Honor Play 3,https://fdn2.gsmarena.com/vv/bigpic/honor-play-3.jpg,176.0,720,1560,64000.0,4000.0,4000.0,146.89999999999998
honor,Honor 20S,https://fdn2.gsmarena.com/vv/bigpic/honor-20s.jpg,172.0,1080,2340,128000.0,6000.0,3750.0,282.5
honor,Honor 9X (China),https://fdn2.gsmarena.com/vv/bigpic/honor-9x-global.jpg,206.0,1080,2340,64000.0,4000.0,4000.0,203.39999999999998
honor,Honor 8S,https://fdn2.gsmarena.com/vv/bigpic/honor-8s-.jpg,146.0,720,1520,32000.0,2000.0,3020.0,135.6
honor,Honor 20i,https://fdn2.gsmarena.com/vv/bigpic/honor-20i.jpg,164.0,1080,2340,64000.0,6000.0,3400.0,237.29999999999998
honor,Honor 8A Pro,https://fdn2.gsmarena.com/vv/bigpic/huawei-8a-pro.jpg,150.0,720,1560,32000.0,2000.0,3020.0,225.99999999999997
honor,Honor Tab 5,https://fdn2.gsmarena.com/vv/bigpic/honor-tab-5.jpg,310.0,1200,1920,32000.0,3000.0,5100.0,225.99999999999997
honor,Honor Magic 2 3D,https://fdn2.gsmarena.com/vv/bigpic/honor-magic-2-3d.jpg,206.0,1080,2340,128000.0,6000.0,3500.0,677.9999999999999
honor,Honor Magic 2,https://fdn2.gsmarena.com/vv/bigpic/honor-magic-2-.jpg,206.0,1080,2340,128000.0,6000.0,3500.0,621.4999999999999
honor,Honor Play 8A,https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-play-8a.jpg,150.0,720,1560,32000.0,3000.0,3020.0,112.99999999999999
